product_id,product_name,product_category,summary,keywords,sentiment
B0B7DHSKS7,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",BasicMobiles,"Can use this as a secondary phone or as a backup device and cannot rely on it as a primary device. There's a voice distortion noticed occasionally when receiving calls. Have to end the call & redo it, then There's no dedicated YouTube app, tried to access it from the opera browser, but to a big disappointment, Nokia could have increased the price about 500 bucks, & give an average 1 megapixel camera on it. 5) Was delighted to see an ""English with Oxford"" app. Assumed they were very thoughtful to give Nokia One has a good easily typable keypad. FM works without wired headphones. Call quality if good Gud for one model in Nokia and worth for money. Bettery not works more than 4 days even not","['phone bad', 'bad nokia', 'phone avoid', 'receiving calls', 'fine smartphone']",2
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),WaterFilters&Purifiers,Satisfactory performance I have purchased this item 2 weeks ago. U have to call authorised technician to install the,"['switch water', 'indication switch', 'water filtered', 'water purification', 'switch']",4
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,VacuumSealers,It is broken and it is not useful. Please change this product product is so so... the plastic quality is  eat product and lovely packaging I don't like it the product it not working Not satisfied,"['fridge magnet', 'magnet working', 'magnet', 'broken useful', 'stuck metallic']",1
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,ElectricHeaters,The heater stopped working in just 2 days. And not able to return the product also... Waste of money.,"['buy heater', 'heater', 'heater stopped', 'like happy', 'like']",1
B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",SmartWatches,"Tiny wristband is good value for money. Charging lasts short time. Auto data collection n update not Rks fine for first five days, even it is cheaper, it should be worth of the money. And","['charging straps', 'liked charging', 'charging lasts', 'worth money', 'cheaper worth']",3
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,DryIrons,New atavanc seems to be reasonable hot and heavy in weight as looking for. Company improve heavy wait same,"['hot heavy', 'quality taflon', 'taflon coating', 'new atavanc', 'reasonable hot']",3
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,DryIrons,Turns on heat initially and then doesn't heat up. Eventually needs to cool down completely to again start heating,"['short wire', 'wire', 'wire connect', 'connect switch', 'short']",2
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",USBCables,"Good quality and looks beautiful... I will surely recommend ( After using it for 3 weeks). I use Samsung M The cable is durable and away from regular wear and tear. The ends have aluminum casing which makes it durable and It easily fast charges my phone in an hour. ED indicator on both ends which turns on when the charger is Good quality and looks beautiful... I will surely recommend. erb product with white lights at both ends when charging I was skeptical to place an order, as the company claimed too many features in such a low price. The It easily fast charges my phone in an hour. I highly recommend this cable to anyone who needs a fast charging","['samsung m51', 'samsung original', 'original cable', 'samsung', 'usb cable']",4
B0B8CB7MHW,"KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater (BLACK COFFEE BEATER)",HandBlenders,There is no On/Off button to start or stop the blender. I need to keep pressing a button to The main body of the frother could be made of a better material Nice product Product is ok. Does a,"['frothing built', 'frothy coffee', 'frother', 'frothing', 'frother better']",3
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,ScreenProtectors,"Nicey packed , easy to install and with good quality adhesive. Perfectly fit on the screen. Application can There is no guide to help you stick the screen guard, which is okay as we all know how to do It feels like it will protect the phone display during an accidental drop. But yes, I am not sure how","['screen protector', 'protector tempered', 'protector application', 'quality adhesive', 'screen guard']",4
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),SmartTelevisions,The product in this price range is good but as it is running in Android 12 it lags. Display issues Good quality. Uses as connectes TV the picture is very good. I was hopping a best level of song,"['quality display', 'tv product', 'picture quality', 'tv lags', 'quality']",3
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",USBCables,Good budget mfi certified lightly cable for this price. Update usage review after 3 to 5 months . Better than Price is also very affordable and charging speed is very good with good adaptor or power bank. The cable shipped N basics cable which is miles better and apple MiFi certified.,"['apple wire', 'worth cable', 'cable price', 'material cable', 'basics cable']",4
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",USBCables,Good budget mfi certified lightly cable for this price. Update usage review after 3 to 5 months . Better than Price is also very affordable and charging speed is very good with good adaptor or power bank. The cable shipped N basics cable which is miles better and apple MiFi certified.,"['apple wire', 'worth cable', 'cable price', 'material cable', 'basics cable']",4
B0B8SSZ76F,"Amazon Basics USB C to Lightning TPE MFi Certified Charging Cable (White, 1.2 meter)",USBCables,I was looking for durable cable for my ipad cause the cable apple provides in the box feels pretty flimsy One thing this cable does better than the original cable is the connection quality. It hardly ever accidentally breaks the connection The prod was ordered in Apr 22 and now in Sept 22 its  not charging the phone at all. Used,"['cable ipad', 'durable cable', 'quality cable', 'sturdy cable', 'apple cable']",2
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),SatelliteReceivers,"Cable is very short, ground floor ke liye bhi Chhota tha Good product problem in channel","['good channels', 'picture quality', 'quality recharge', 'channels', 'channel']",2
B0B8XNPQPN,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",AirFryers,"Reviewing just after a day of using this product. We made French fries and chicken tikka and result The best way to have healthy, crispy food. The outcome of cooked is not up to the mark. The Think before you buy these air fryers. ely you will have to compromise taste if you use this appliance","['cooking tips', 'book cooking', 'cooking time', 'cook different', 'cooking']",5
B0B8ZKWGKD,"ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only)",TVWall&CeilingMounts,I liked it rest the cost is no doubt on a higher side. The fit and sturdy you buy without 2,"['fit alexa', 'hold alexa', 'alexa easy', 'alexa liked', 'alexa']",4
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",EggBoilers,Very good product go for it and save for your money. Nice product Good and easy to use Good work done,"['vessels cooker', 'cooker boiling', 'boils egg', 'boiling eggs', 'eggs boils']",5
B0B8ZWNR5T,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Décor,A 10bucks piece can save cable worth hundreds. Totally recommend I just received it and applied on my iph You need to use this before the cable starts wearing out. It works only if the cable is thick enough.,"['durability cable', 'protect cables', 'cable worth', 'protect cable', 'cable good']",5
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",MiniFoodProcessors&Choppers,Nice machine for adults at home .. who need small appliance which can do work in jiffy. Double blade,"['jiffy easy', 'work jiffy', 'jiffy', 'sturdy chops', 'chops stuff']",4
B0B94JPY2N,"Amazon Brand - Solimo 65W Fast Charging Braided Type C to C Data Cable | Suitable For All Supported Mobile Phones (1 Meter, Black)",USBCables,This is supposed to be a 65W charger with 4A fast charging support. It might be compatible with your,"['car chargers', 'car charger', 'compatible chargers', 'charger 4a', 'fast charging']",3
B0B97D658R,"Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car, Office, Babies, humidifiers for home, air humidifier for room (WOODEN HUMIDIFIRE-A)",Humidifiers,"I have been using one for years n it stopped working so I thought I’ll buy this for now The product is smaller than it looked in picture, U have to use it like using yr mobile while charging.","['want humidifier', 'humidifier medical', 'humidifier', 'inside humidifier', 'humidifier till']",2
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),SmartTelevisions,"Tv working good, the screen is VA type, if we want to see good picture we need to maintain  tv has sound bar and it's sounds great compared to other tv brands especially in this price range. I Some times it lags and once it got auto restarted. Company has lied to customers with that there is This is an amazing smart tv, clear view and awesome sound. Under 15k best smart Android TV everything is Picture quality- Ok Ok,  Sound- super, warnty- best, remote - simple over all","['acer tv', 'buy acer', 'compared tv', 'tv working', 'recommend tv']",4
B0B997FBZT,Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851UDPRO (Black),SmartTelevisions,"Tv working good, the screen is VA type, if we want to see good picture we need to maintain  tv has sound bar and it's sounds great compared to other tv brands especially in this price range. I Some times it lags and once it got auto restarted. Company has lied to customers with that there is This is an amazing smart tv, clear view and awesome sound. Under 15k best smart Android TV everything is Picture quality- Ok Ok,  Sound- super, warnty- best, remote - simple over all","['acer tv', 'buy acer', 'compared tv', 'tv working', 'recommend tv']",4
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",StylusPens,"Great quality with noags. Works well with Ipad Pro 11 inch (2022) good battery life. Can not afford the Apple Pencil, this one is a real problem solver. Its a little hard to Great quality with no issues. Adds value to the iPad. Thankfully the alternative to otherwise expensive brand pencil.","['apple pencil', 'pencil good', 'pencil works', 'pencil great', 'pencil']",4
